ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,VALUE_FILE1,VALUE_FILE2
BB-407654789A-407654790A-2572995,20240730,3094095811,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407654789A-407654790A-18655531,20240730,3094095815,BroadBand Closed,PONUMBER,13660494702,459224.0
BB-407654789A-407654790A-18655531,20240730,3094095815,BroadBand Closed,BILLTOADDRESS3,20240730212931.0,20240730000000
BB-407654789A-407654790A-18655531,20240730,3094095815,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407656624A-407656625A-4209955,20240730,3105412702,BroadBand Closed,PONUMBER,13811229262,456303.0
BB-407656624A-407656625A-4209955,20240730,3105412702,BroadBand Closed,BILLTOADDRESS3,20240730222215.0,20240730000000
BB-407656624A-407656625A-4209955,20240730,3105412702,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-407640311A-407640312A-4209955,20240730,3105367071,BroadBand Closed,PONUMBER,13811232960,456669.0
BB-407640311A-407640312A-4209955,20240730,3105367071,BroadBand Closed,BILLTOADDRESS3,20240730182153.0,20240730000000
BB-407640311A-407640312A-4209955,20240730,3105367071,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-407647885A-407647886A-4176335,20240730,3105384984,BroadBand Closed,PONUMBER,13811248828,458187.0
BB-407647885A-407647886A-4176335,20240730,3105384984,BroadBand Closed,BILLTOADDRESS3,20240730194724.0,20240730000000
BB-407647885A-407647886A-4176335,20240730,3105384984,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-407650562A-407650563A-3077666,20240730,3102950420,BroadBand Closed,PONUMBER,13811298802,463194.0
BB-407650562A-407650563A-3077666,20240730,3102950420,BroadBand Closed,BILLTOADDRESS3,20240730212559.0,20240730000000
BB-407650562A-407650563A-3077666,20240730,3102950420,BroadBand Closed,COMMENTS,Ceased Txn - BB-406297759A-406297760A-3077666-20240723-3102950420,Cessation Txn
BB-407650562A-407650563A-3077666,20240730,3102950420,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407607261A-407607262A-15021551,20240730,3097001996,BroadBand Closed,PONUMBER,13744118647,458780.0
BB-407607261A-407607262A-15021551,20240730,3097001996,BroadBand Closed,BILLTOADDRESS3,20240730134333.0,20240730000000
BB-407607261A-407607262A-15021551,20240730,3097001996,BroadBand Closed,COMMENTS,Ceased Txn - BB-402708902A-402708905A-15021551-20240702-3097001996,Cessation Txn
BB-407607261A-407607262A-15021551,20240730,3097001996,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407568675A-407568679A-8872762,20240730,98538269,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-8872762,20240730,98538269,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-8872762,20240730,98538269,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407599740A-407599743A-9046602,20240730,2077646213,BroadBand Closed,PONUMBER,13811300356,463343.0
BB-407599740A-407599743A-9046602,20240730,2077646213,BroadBand Closed,BILLTOADDRESS3,20240730135824.0,20240730000000
BB-407599740A-407599743A-9046602,20240730,2077646213,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407599740A-407599743A-8640442,20240730,127604884,BroadBand Closed,PONUMBER,13811300356,463343.0
BB-407599740A-407599743A-8640442,20240730,127604884,BroadBand Closed,BILLTOADDRESS3,20240730135824.0,20240730000000
BB-407599740A-407599743A-8640442,20240730,127604884,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407590375A-407590377A-9046602,20240730,2843725721,BroadBand Closed,PONUMBER,13811277379,461011.0
BB-407590375A-407590377A-9046602,20240730,2843725721,BroadBand Closed,BILLTOADDRESS3,20240730144547.0,20240730000000
BB-407590375A-407590377A-9046602,20240730,2843725721,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407568675A-407568679A-8640442,20240730,98538271,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-8640442,20240730,98538271,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-8640442,20240730,98538271,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407568675A-407568679A-9243632,20240730,98538272,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-9243632,20240730,98538272,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-9243632,20240730,98538272,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407568675A-407568679A-8796552,20240730,98538273,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-8796552,20240730,98538273,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-8796552,20240730,98538273,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407576266A-407576269A-8640442,20240730,2884953571,BroadBand Closed,PONUMBER,13811299714,463289.0
BB-407576266A-407576269A-8640442,20240730,2884953571,BroadBand Closed,BILLTOADDRESS3,20240730144557.0,20240730000000
BB-407576266A-407576269A-8640442,20240730,2884953571,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407576266A-407576269A-9046602,20240730,2884953564,BroadBand Closed,PONUMBER,13811299714,463289.0
BB-407576266A-407576269A-9046602,20240730,2884953564,BroadBand Closed,BILLTOADDRESS3,20240730144557.0,20240730000000
BB-407576266A-407576269A-9046602,20240730,2884953564,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407568675A-407568679A-9210852,20240730,98538270,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-9210852,20240730,98538270,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-9210852,20240730,98538270,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407568675A-407568679A-9324273,20240730,98538275,BroadBand Closed,PONUMBER,13811321829,465463.0
BB-407568675A-407568679A-9324273,20240730,98538275,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-407568675A-407568679A-9324273,20240730,98538275,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406342003A-406342006A-9046602,20240723,2805224193,BroadBand Closed,PONUMBER,13811327095,466047.0
BB-406342003A-406342006A-9046602,20240723,2805224193,BroadBand Closed,BILLTOADDRESS3,20240730134837.0,20240730000000
BB-406342003A-406342006A-9046602,20240723,2805224193,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406666303A-406666305A-8640442,20240725,2662567357,BroadBand Closed,PONUMBER,13811309054,464195.0
BB-406666303A-406666305A-8640442,20240725,2662567357,BroadBand Closed,BILLTOADDRESS3,20240730151740.0,20240730000000
BB-406666303A-406666305A-8640442,20240725,2662567357,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406666303A-406666305A-18707841,20240725,2991874771,BroadBand Closed,PONUMBER,13811309054,464195.0
BB-406666303A-406666305A-18707841,20240725,2991874771,BroadBand Closed,BILLTOADDRESS3,20240730151740.0,20240730000000
BB-406666303A-406666305A-18707841,20240725,2991874771,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406337310A-406337312A-14354681,20240723,2748789281,BroadBand Closed,PONUMBER,13811310069,464294.0
BB-406337310A-406337312A-14354681,20240723,2748789281,BroadBand Closed,BILLTOADDRESS3,20240730134834.0,20240730000000
BB-406337310A-406337312A-14354681,20240723,2748789281,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405219476A-405219479A-17291351,20240717,2846200322,BroadBand Closed,PONUMBER,13811262919,459568.0
BB-405219476A-405219479A-17291351,20240717,2846200322,BroadBand Closed,BILLTOADDRESS3,20240730084639.0,20240730000000
BB-405219476A-405219479A-17291351,20240717,2846200322,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405786215A-405786216A-8640442,20240720,6654182,BroadBand Closed,PONUMBER,13811239747,457276.0
BB-405786215A-405786216A-8640442,20240720,6654182,BroadBand Closed,BILLTOADDRESS3,20240730084638.0,20240730000000
BB-405786215A-405786216A-8640442,20240720,6654182,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405798384A-405798387A-8640442,20240720,2266977579,BroadBand Closed,PONUMBER,13811316302,464926.0
BB-405798384A-405798387A-8640442,20240720,2266977579,BroadBand Closed,BILLTOADDRESS3,20240730145248.0,20240730000000
BB-405798384A-405798387A-8640442,20240720,2266977579,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-405763116A-405763119A-9046602,20240720,2117278871,BroadBand Closed,PONUMBER,13811267152,459989.0
BB-405763116A-405763119A-9046602,20240720,2117278871,BroadBand Closed,BILLTOADDRESS3,20240730134810.0,20240730000000
BB-405763116A-405763119A-9046602,20240720,2117278871,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406050889A-406050892A-8872762,20240722,149471179,BroadBand Closed,PONUMBER,13811297600,463083.0
BB-406050889A-406050892A-8872762,20240722,149471179,BroadBand Closed,BILLTOADDRESS3,20240730134817.0,20240730000000
BB-406050889A-406050892A-8872762,20240722,149471179,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406286977A-406286980A-8872762,20240723,2565644761,BroadBand Closed,PONUMBER,13811253762,458683.0
BB-406286977A-406286980A-8872762,20240723,2565644761,BroadBand Closed,BILLTOADDRESS3,20240730134810.0,20240730000000
BB-406286977A-406286980A-8872762,20240723,2565644761,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406465892A-406465895A-40057212,20240724,3046023657,BroadBand Closed,PONUMBER,13811309274,464215.0
BB-406465892A-406465895A-40057212,20240724,3046023657,BroadBand Closed,BILLTOADDRESS3,20240730005607.0,20240730000000
BB-406465892A-406465895A-40057212,20240724,3046023657,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-403417475A-403417476A-17291351,20240706,2803342438,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-17291351,20240706,2803342438,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-17291351,20240706,2803342438,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-403297662A-403297664A-15021551,20240706,3098066155,BroadBand Closed,PONUMBER,13811244453,457724.0
BB-403297662A-403297664A-15021551,20240706,3098066155,BroadBand Closed,BILLTOADDRESS3,20240730224702.0,20240730000000
BB-403297662A-403297664A-15021551,20240706,3098066155,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403297662A-403297664A-12738041,20240706,3098066162,BroadBand Closed,PONUMBER,13811244453,457724.0
BB-403297662A-403297664A-12738041,20240706,3098066162,BroadBand Closed,BILLTOADDRESS3,20240730224702.0,20240730000000
BB-403297662A-403297664A-12738041,20240706,3098066162,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403417475A-403417476A-40036543,20240706,2447586127,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-40036543,20240706,2447586127,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-40036543,20240706,2447586127,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-403417475A-403417476A-15021551,20240706,3098220595,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-15021551,20240706,3098220595,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-15021551,20240706,3098220595,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403417475A-403417476A-18707841,20240706,3098220588,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-18707841,20240706,3098220588,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-18707841,20240706,3098220588,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403417475A-403417476A-18655531,20240706,3098220594,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-18655531,20240706,3098220594,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-18655531,20240706,3098220594,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403417475A-403417476A-18660931,20240706,3098220598,BroadBand Closed,PONUMBER,13811239345,457231.0
BB-403417475A-403417476A-18660931,20240706,3098220598,BroadBand Closed,BILLTOADDRESS3,20240730174821.0,20240730000000
BB-403417475A-403417476A-18660931,20240706,3098220598,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405227820A-405227823A-71357326,20240717,2851803917,BroadBand Closed,PONUMBER,13811325420,465860.0
BB-405227820A-405227823A-71357326,20240717,2851803917,BroadBand Closed,BILLTOADDRESS3,20240730134913.0,20240730000000
BB-405227820A-405227823A-71357326,20240717,2851803917,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-405227820A-405227823A-2572995,20240717,3101116068,BroadBand Closed,PONUMBER,13811325420,465860.0
BB-405227820A-405227823A-2572995,20240717,3101116068,BroadBand Closed,BILLTOADDRESS3,20240730134913.0,20240730000000
BB-405227820A-405227823A-2572995,20240717,3101116068,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404101965A-404101968A-4436345,20240710,3099298859,BroadBand Closed,PONUMBER,13811268402,460129.0
BB-404101965A-404101968A-4436345,20240710,3099298859,BroadBand Closed,BILLTOADDRESS3,20240730224649.0,20240730000000
BB-402887535A-402887540A-8873082,20240703,3097300612,BroadBand Closed,PONUMBER,13811244687,457758.0
BB-402887535A-402887540A-8873082,20240703,3097300612,BroadBand Closed,BILLTOADDRESS3,20240730134929.0,20240730000000
BB-403953975A-403953980A-8873082,20240709,3099081326,BroadBand Closed,PONUMBER,13811260491,459341.0
BB-403953975A-403953980A-8873082,20240709,3099081326,BroadBand Closed,BILLTOADDRESS3,20240730134911.0,20240730000000
BB-403956894A-403956895A-4436345,20240709,3099090769,BroadBand Closed,PONUMBER,13811280089,461304.0
BB-403956894A-403956895A-4436345,20240709,3099090769,BroadBand Closed,BILLTOADDRESS3,20240730135802.0,20240730000000
BB-404268846A-404268851A-8873082,20240711,3099640812,BroadBand Closed,PONUMBER,13811302635,463575.0
BB-404268846A-404268851A-8873082,20240711,3099640812,BroadBand Closed,BILLTOADDRESS3,20240730134907.0,20240730000000
BB-404101965A-404101968A-8873082,20240710,3099298858,BroadBand Closed,PONUMBER,13811268402,460129.0
BB-404101965A-404101968A-8873082,20240710,3099298858,BroadBand Closed,BILLTOADDRESS3,20240730224649.0,20240730000000
BB-404404842A-404404847A-8873082,20240712,3099837138,BroadBand Closed,PONUMBER,13811265009,459775.0
BB-404404842A-404404847A-8873082,20240712,3099837138,BroadBand Closed,BILLTOADDRESS3,20240730135801.0,20240730000000
BB-404232801A-404232806A-4436345,20240711,3099527510,BroadBand Closed,PONUMBER,13811231178,456492.0
BB-404232801A-404232806A-4436345,20240711,3099527510,BroadBand Closed,BILLTOADDRESS3,20240730175757.0,20240730000000
BB-404435367A-404435372A-8873082,20240712,3099916248,BroadBand Closed,PONUMBER,13811276554,460915.0
BB-404435367A-404435372A-8873082,20240712,3099916248,BroadBand Closed,BILLTOADDRESS3,20240730115527.0,20240730000000
BB-402887535A-402887540A-4436345,20240703,3097300613,BroadBand Closed,PONUMBER,13811244687,457758.0
BB-402887535A-402887540A-4436345,20240703,3097300613,BroadBand Closed,BILLTOADDRESS3,20240730134929.0,20240730000000
BB-403958398A-403958403A-8873082,20240709,3099094353,BroadBand Closed,PONUMBER,13811291468,462451.0
BB-403958398A-403958403A-8873082,20240709,3099094353,BroadBand Closed,BILLTOADDRESS3,20240730134907.0,20240730000000
BB-406471075A-406471080A-4436345,20240724,3103229183,BroadBand Closed,PONUMBER,13811249133,458224.0
BB-406471075A-406471080A-4436345,20240724,3103229183,BroadBand Closed,BILLTOADDRESS3,20240730135800.0,20240730000000
BB-406070873A-406070878A-4436345,20240722,3102496795,BroadBand Closed,PONUMBER,13811233333,456709.0
BB-406070873A-406070878A-4436345,20240722,3102496795,BroadBand Closed,BILLTOADDRESS3,20240730134829.0,20240730000000
BB-406080964A-406080965A-4436345,20240723,3102521496,BroadBand Closed,PONUMBER,13811235843,456915.0
BB-406080964A-406080965A-4436345,20240723,3102521496,BroadBand Closed,BILLTOADDRESS3,20240730134906.0,20240730000000
BB-406471075A-406471080A-8873082,20240724,3103229182,BroadBand Closed,PONUMBER,13811249133,458224.0
BB-406471075A-406471080A-8873082,20240724,3103229182,BroadBand Closed,BILLTOADDRESS3,20240730135800.0,20240730000000
BB-404618466A-404618467A-3281576,20240713,3100213701,BroadBand Closed,PONUMBER,13811284487,461769.0
BB-404618466A-404618467A-3281576,20240713,3100213701,BroadBand Closed,BILLTOADDRESS3,20240730184604.0,20240730000000
BB-404618466A-404618467A-3281576,20240713,3100213701,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404618466A-404618467A-3622025,20240713,3100213702,BroadBand Closed,PONUMBER,13811284487,461769.0
BB-404618466A-404618467A-3622025,20240713,3100213702,BroadBand Closed,BILLTOADDRESS3,20240730184604.0,20240730000000
BB-404618466A-404618467A-3622025,20240713,3100213702,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404618466A-404618467A-17291351,20240713,3100212123,BroadBand Closed,PRODUCTID,2553785,17291351
BB-404618466A-404618467A-17291351,20240713,3100212123,BroadBand Closed,PONUMBER,13811284487,461769.0
BB-404618466A-404618467A-17291351,20240713,3100212123,BroadBand Closed,BILLTOADDRESS3,20240730184604.0,20240730000000
BB-404618466A-404618467A-17291351,20240713,3100212123,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-404618466A-404618467A-17291351,20240713,3100212123,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404618466A-404618467A-8640442,20240713,3100212127,BroadBand Closed,PONUMBER,13811284487,461769.0
BB-404618466A-404618467A-8640442,20240713,3100212127,BroadBand Closed,BILLTOADDRESS3,20240730184604.0,20240730000000
BB-404618466A-404618467A-8640442,20240713,3100212127,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-397833456A-397833457A-71964226,20240602,3081463551,BroadBand Closed,PONUMBER,13596836055,464936.0
BB-397833456A-397833457A-71964226,20240602,3081463551,BroadBand Closed,BILLTOADDRESS3,20240730002216.0,20240730000000
BB-397833456A-397833457A-71964226,20240602,3081463551,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-397833456A-397833457A-18707841,20240602,3081463544,BroadBand Closed,PONUMBER,13596836055,464936.0
BB-397833456A-397833457A-18707841,20240602,3081463544,BroadBand Closed,BILLTOADDRESS3,20240730002216.0,20240730000000
BB-397833456A-397833457A-18707841,20240602,3081463544,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
