H|20240903 19:31:41|EPC_ProductList|   
RECORD_TYPE|PROMO_CODE|PROMO_DESCRIPTION|START_DATE|END_DATE|AUTO_IND|RANK|MODEL|BRAND|DISCOUNT|SRC|SALES_CHANNEL|TRANS
D|380014920N|$5 ACCESSORIES VCH REDEMPTION|2018-09-06T00:00:00|2099-01-01T00:00:00|N||*|*|*|MB PM|SS|*
D|380014940N|$50 ACCESSORIES VCH(SHOW-EARLY BIRD)|2019-06-21T00:00:00|2099-01-01T00:00:00|N||*|*|*|DBU|SS|*
D|380014990N|$50 ACCESSORIES VOUCHER(BTL)|2019-06-29T00:00:00|2099-01-01T00:00:00|N||*|*|*|DBU|SS|*
D|399938060N|CREATIVE WOOF3 WW-R N ROUGE RED|2021-07-03T00:00:00|2099-01-01T00:00:00|N||*|*|*|CIS|SS|*
D|399939550N|CREATIVE WOOF3 WW-R N WINTER CH|2021-07-03T00:00:00|2099-01-01T00:00:00|N||*|*|*|CIS|SS|*
D|399939560N|CREATIVE WOOF3 WW-R N AUTUMN GD|2021-07-03T00:00:00|2099-01-01T00:00:00|N||*|*|*|CIS|SS|*
D|399939720N|CREATIVE HEADSET OUTLIER SPORTS BU (CIS)|2021-07-03T00:00:00|2099-01-01T00:00:00|N||*|*|*|CIS|SS|*
D|399939760N|PLANTRONICS BACKBEAT GO 3/R HEADSET BLUE|2021-07-03T00:00:00|2099-01-01T00:00:00|N||*|*|*|CIS|SS|*
D|399940720V|$5 ACCESSORIES VCH KEYOUT|2018-09-06T00:00:00|2099-01-01T00:00:00|N||*|*|*|MB PM|SS|*
D|399941050V|$50 ACCESSORIES VCH(SHOW-EARLY BIRD)|2019-06-21T00:00:00|2099-01-01T00:00:00|N||*|*|*|DBU|SS|*
D|399941700V|$213 DR SPA VOUCHER|2016-01-01T00:00:00|2099-01-01T00:00:00|N||*|*|*|DBU|SS|*
D|101510160N|$350 OFF SELECTED HANDSET RRP PROMO|2022-10-22T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101510680N|$100 OFF LIFESTYLE PDTS PROMO|2023-01-07T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101510790N|$140 OFF HANDSET (SENIOR PROMO)|2023-05-20T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101511120N|$50 OFF RRP PROMOTION|2022-01-24T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101511160N|$150 OFF HS (MSUL FAMILY)|2022-11-19T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101511260N|$20 OFF GXS SPECIAL|2023-11-11T00:00:00|2099-01-01T23:59:59|N||*|*|*||SS|*
D|101511320N|$300 OFF HANDSET PROMO|2022-10-15T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101511620N|$100 OFF CIS NEW/PORT IN SIGN-UPS|2016-01-01T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101512330N|$50 OFF HANDSET (SERS BTL)|2023-06-17T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101512360N|$50 OFF SELECTED HS PROMO|2022-11-05T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101512590N|$30 OFF CIS SMARTPHONES|2016-01-01T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101512700N|$50 OFF HANDSET (BTL SER)|2023-04-22T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101512830N|$50 OFF CIS HANDSET|2016-01-01T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101513410N|$80 OFF RRP PROMOTION|2022-01-24T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101513440N|$180 OFF RRP PROMOTION|2022-08-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101513780N|$50 OFF GXS SPECIAL|2023-11-11T00:00:00|2099-01-01T23:59:59|N||*|*|*||SS|*
D|101514430N|$150 OFF RRP OVERTRADE (SERS)|2022-08-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101514840N|$50 OFF DEVICES/LIFESTYLE PDT (SERS)|2022-07-23T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101514860N|$250 OFF HS RRP PROMO|2022-10-08T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101515200N|$30 OFF MOBILE HANDSET WITH TV (NEW/MIG)|2019-02-18T00:00:00|2099-01-01T23:59:59|N||*|*|*|TV PM|SS|*
D|101515210N|$30 OFF MOBILE HANDSET WITH TV (RECON)|2019-02-18T00:00:00|2099-01-01T23:59:59|N||*|*|*|TV PM|SS|*
D|101515990N|$100 OFF CIS SELECTED HANDSET|2023-02-04T00:00:00|2099-01-01T23:59:59|N||*|*|*|CIS|SS|*
D|101516050N|$100 OFF PHONE PROMO|2022-07-16T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516520N|$5 OFF RRP ON ESHOP|2022-08-06T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516530N|$10 OFF RRP ON ESHOP|2022-08-06T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516540N|$350 OFF RRP ON ESHOP|2023-01-07T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516560N|$50 OFF RRP ON ESHOP|2022-09-03T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516590N|$500 OFF RRP ON ESHOP|2023-01-07T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516630N|$100 OFF HANDSET PROMOTION|2023-07-22T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516640N|$100 OFF HS PROMOTION|2023-03-18T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516670N|$100 OFF HANDSET PROMO|2023-03-18T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516690N|$20 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516710N|$50 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516720N|$60 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516730N|$70 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516740N|$80 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516750N|$90 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101516760N|$150 OFF LIFESTYLE RRP PROMO|2023-05-13T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|399936170V|$10 TAKASHIMAYA VOUCHER|2022-08-06T00:00:00|2099-01-01T23:59:59|N||*|*|*|DBU|SS|*
D|101514510N|SINGTEL MUSIC - $30 OFF HANDSET|2018-03-01T00:00:00|2099-12-31T00:00:00|N||*|*|*|MB PM|SS|*
D|101515110N|SINGTEL MUSIC - $60 OFF HANDSET|2018-11-21T00:00:00|2099-12-31T00:00:00|N||*|*|*|MB PM|SS|*
D|101515120N|SINGTEL MUSIC - $90 OFF HANDSET|2018-11-21T00:00:00|2099-12-31T00:00:00|N||*|*|*|MB PM|SS|*
D|101510040N|$30 OFF ACCESSORIES|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510090N|$100 OFF RES SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510330N|$50 OFF PWP PROMO (ESHOP ONLY)|2023-12-02T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510340N|$250 OFF RES SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510350N|$120 OFF SAMSUNG ACCESSORIES (SERS RRP)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510400N|$95 OFF OPPO RENO 11 SERIES|2024-07-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510410N|$250 OFF PWP OFFER|2024-08-24T00:00:00|2099-12-31T23:59:59|||*|*|*||SS|*
D|101510650N|$155 OFF PWP OFFER|2023-11-25T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510670N|$188 OFF HANDSET RRP PROMOTION|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510690N|$100 OFF FLIP6 ENHANCED TRADE-IN (RES)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510700N|$200 OFF PWP OFFER|2024-08-24T00:00:00|2099-12-31T23:59:59|||*|*|*||SS|*
D|101510730N|$1311 OFF IPHONE15 RRP (GXS)|2024-08-03T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510770N|$200 OFF ON PHONE PLANS (GA)|2024-08-03T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510800N|$250 OVERTRADE DISCOUNT (RRP)|2024-01-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101510980N|$85 OFF PWP PROMO (ESHOP ONLY)|2023-12-02T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511140N|$356 CI12 TOP UP FEE (EXCL. PREMIUM)|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511150N|$50 OFF RES SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511240N|$41 OFF PWP OFFER|2024-08-03T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511340N|$204 RES WAIVER EARLY CI12 (EXCL. COMBO)|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511360N|$200 OFF DEVICE ON PHONE PLANS (RES)|2024-08-17T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511420N|$200 ENHANCED TRADE IN (RRP)|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511430N|$15 OFF PWP OFFER|2023-11-25T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511440N|$25 OFF GXS SPECIAL|2023-12-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511480N|$150 OFF ACCESSORIES (S24 ULTRA)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511520N|$550 OFF IPHONE TRADEIN PROMO|2024-07-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511570N|$150 OFF FOLD6 ENHANCED TRADE-IN (RES)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511590N|$65 OFF IPHONE OVERTRADE PROMO|2024-07-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511630N|$100 OFF CIS SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511650N|$85 OFF CIS PWP OFFER|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511890N|$115 OFF IPHONE OVERTRADE PROMO (ESHOP ONLY)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101511990N|$100 OFF GALAXY UNPACKED (RRP)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512370N|BTL $200 OFF RRP HANDSET (SELECTED SER)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512380N|$100 OFF ACCESSORIES (S24)|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512400N|$218 OFF HANDSET RRP PROMOTION|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512510N|$356 CIS WAIVER EARLY CI12 Combo 1-7|2024-03-02T00:00:00|2099-12-31T23:59:59|N||*|*|*|CIS|SS|*
D|101512520N|$155 OFF CIS PWP OFFER|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512530N|$50 OFF CIS PHONE PROMO|2024-06-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512550N|$204 CIS WAIVER EARLY CI12 (EXCL.COMBO)|2024-03-02T00:00:00|2099-12-31T23:59:59|N||*|*|*|CIS|SS|*
D|101512630N|$159 OFF ON PHONE PLANS (GA / UPGRADE)|2024-08-03T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512950N|$260 OFF SAMSUNG ACCESSORIES|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101512980N|$79 ACC PWP PROMO|2020-09-12T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101513010N|$152 RES WAIVER EARLY CI12|2024-02-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513040N|$356 RES WAIVER EARLY CI 12 COMBO 1 TO 6|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513230N|$120 OFF SAMSUNG ACCESSORIES|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513240N|$100 OFF OPPO PAD NEO|2024-08-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513270N|$150 OFF HANDSET (GA)|2024-02-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513280N|$140 OFF GALAXY WATCH S3|2020-08-19T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101513290N|$10 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101513310N|$203 CIS WAIVER EARLY CI18 All Plans|2024-03-02T00:00:00|2099-12-31T23:59:59|N||*|*|*|CIS|SS|*
D|101513420N|$60 OFF HANDSET RRP PROMOTION|2024-08-17T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513430N|$100 OFF RECONTRACT PHONE PLANS SS|2024-01-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513470N|$509 CI12 TOP UP ALL PREMIUM PLANS|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513480N|$203 CI18 TOP UP FEE ALL PLANS|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513500N|$203 RES WAIVER EARLY CI18 ALL PLANS|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513510N|$80 OFF SAMSUNG ACCESSORIES (S24)|2024-04-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513530N|$50 OFF PWP OFFER|2023-11-25T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513680N|(CIS) $180 OFF ACCESSORIES (S24+)|2024-06-08T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101513870N|$452 OFF SAMSUNG GALAXY WATCH6 PWP|2024-05-26T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514390N|$20 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514410N|$100 OFF PHONE PROMO|2024-06-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514440N|$30 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514450N|$50 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514460N|$60 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514560N|$120 OFF CIS PWP OFFER|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514570N|(CIS) $100 OFF ACCESSORIES (S24)|2024-05-26T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514580N|(CIS) $200 ENHANCED TRADE IN|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514690N|$100 OFF RRP PHONES|2023-10-28T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514800N|$357 RES WAIVER EARLY CI12 COMBO 12|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101514810N|$70 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514820N|$80 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-09-26T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101514880N|$90 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-10-17T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515020N|$10 OFF SINGTEL REWARDS PROMO|2020-08-29T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515510N|$120 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-10-17T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515520N|$40 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-12-12T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515660N|$80 OFF JBL|2020-05-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515670N|$100 ACCESSORY PWP EXTRAVAGANZA OFFR|2020-12-12T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515700N|$50 ACCESSORY_IPHONE 12 PWP OFFER|2020-10-17T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515750N|$60 OFF SONY HEADPHONES|2020-05-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515760N|$25 OFF IT SHOW ONLINE|2020-06-05T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515770N|$5 OFF ONLINE IT SHOW (SHOPEE) ONLINE|2020-06-05T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515840N|$40 OFF SINGTEL REWARDS ACCESSORY PROMO|2020-06-19T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515850N|$149 OFF SAMSUNG GALAXY S20+ BTS EDITION PWP GALAXY BUDS+ BTS PURPLE EDITION|2020-06-19T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515880N|$30 SINGTEL STEPUP ACC DISC|2020-07-04T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515890N|$10 NOTE20 ACC PWP PROMO|2020-08-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515900N|$20 NOTE20 ACC PWP PROMO|2020-08-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515910N|$40 NOTE20 ACC PWP PROMO|2020-08-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515920N|$50 NOTE20 ACC PWP PROMO|2020-08-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515930N|$100 NOTE20 ACC PWP PROMO|2020-08-15T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101515970N|$200 OFF CIS SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101515980N|$15 OFF CIS PWP OFFER|2024-05-26T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516010N|$250 OFF CIS SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516020N|$357 CIS WAIVER EARLY CI12 Combo 13|2024-03-02T00:00:00|2099-12-31T23:59:59|N||*|*|*|CIS|SS|*
D|101516030N|$139 OFF HANDSET (SENIOR PROMO)|2024-03-23T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516060N|$38 ACCESSORY PWP EXTRAVAGANZA OFFR|2021-01-09T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101516070N|$381 ACCESSORY PWP EXTRAVAGANZA OFFR|2021-01-16T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101516080N|$110 ACCESSORY PWP EXTRAVAGANZA OFFR|2021-01-16T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101516090N|$200 OFF RES SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516100N|$200 ENHANCED TRADE IN|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516120N|$30 OFF GXS SPECIAL|2024-01-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516130N|BTL $300 OFF RRP HANDSET (SELECTED SER)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516140N|$50 OFF CIS DEVICE (BTL)|2024-06-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516150N|$150 OFF CIS SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516180N|$20 OFF PWP OFFER|2023-10-21T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516200N|$15 OFF PWP PROMO (ESHOP ONLY)|2023-12-02T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516210N|$50 OFF ACCESSORIES (OPPO PAD NEO)|2024-07-01T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516220N|$35 OFF ACCESSORIES (OPPO WATCH X)|2024-07-01T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516250N|$180 OFF ACCESSORIES (S24+)|2024-01-27T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516260N|$260 OFF SAMSUNG ACCESSORIES (SERS RRP)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516280N|$74.90 OFF APPLE CASETIFY PWP PROMO|2024-06-08T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516300N|$150 OFF RES SS TRADE IN PROMO|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516360N|$100 OFF FLIP6 ENHANCED TRADE-IN (CIS)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516380N|$250 APPLE WATCH SERIES 6 OFFER|2021-11-20T00:00:00|2099-12-31T23:59:59|N||*|*|*|DBU|SS|*
D|101516400N|$85 OFF PWP OFFER|2023-11-25T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516430N|$120 OFF PWP OFFER|2023-11-25T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516550N|$250 OFF PAD AIR W OPPO FIND N3|2024-08-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516570N|$250 S24 ULTRA ACCESSORY VOUCHER|2024-04-01T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516580N|$100 OFF GA / PORT-IN PHONE PLANS SS|2024-01-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516600N|$2000 OFF RRP ACCESSORIES(GXS SPECIAL)|2024-08-03T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516610N|$380 OFF PIXEL 8 PRO|2024-03-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516620N|$400 OFF RRP PHONES|2023-10-28T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516650N|$168 OFF HANDSET RRP PROMOTION|2024-02-24T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516660N|$200 OFF FLIP6 ENHANCED TRADE-IN (RES)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516680N|$452 OFF SAMSUNG GALAXY WATCH6 PWP|2024-08-09T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516700N|$5 OFF RRP ACCESSORIES|2024-07-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516770N|$46 OFF 1 YR EXT WNTY 1000 BELOW|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516780N|$111 OFF 1 YR EXT WNTY 1000 ABOVE|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516790N|$76 OFF 2 YR EXT WNTY 1000 BELOW|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516800N|$177 OFF 2 YR EXT WNTY 1000 ABOVE|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516810N|$106 OFF 3 YR EXT WNTY 1000 BELOW|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516820N|$253 OFF 3 YR EXT WNTY 1000 ABOVE|2024-05-11T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516850N|$50 OFF CIS SELECTED MODEL (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516860N|$38 OFF CIS SELECTED PHONE (BTL)|2024-06-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516870N|$95 OFF CIS OPPO 11 SERIES PROMO|2024-07-13T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516880N|$100 OFF GALAXY UNPACKED PP (CIS)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516890N|$150 OFF CIS SELECTED MODEL (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516900N|$150 OFF CIS SELECTED PHONE (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516910N|$200 OFF CIS SELECTED PHONE (BTL)|2024-06-29T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516920N|$200 OFF FLIP6 ENHANCED TRADE-IN (CIS)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516930N|$250 OFF CIS SELECTED MODEL (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516940N|$150 OFF FOLD6 ENHANCED TRADE-IN (CIS)|2024-07-20T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516960N|$300 OFF FOLD6 ENHANCED TRADE-IN (CIS)|2024-07-06T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516970N|$350 OFF CIS SELECTED MODEL (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
D|101516980N|$350 OFF CIS SELECTED PHONE (BTL)|2024-06-22T00:00:00|2099-12-31T23:59:59|N||*|*|*||SS|*
