H|20240228 22:21:02|EPC_ProductList|   
RECORD_TYPE|PRODUCT_ID|PRODUCT_DESCRIPTION|SERVICE_TYPE|BUSINESS_PRODUCT_TYPE|PRODUCT_FAMILY|LIST_PRICE|SPEED|EFFECTIVE_DATE|EXPIRATION_DATE|PO_TYPE|FV_SVC_TECHNOLOGY|OFFER_TYPE
D|71237276|Youth Combo 6 - Enhanced Combo with 1GB|MOB|VAS|Not Applicable|0|null|20200131|21200401|||Youth
D|11652731|Free 18 mths on 24 mths Inspirasi Trio|TV|VAS|Disc TV||null|19900101|20220930|||
D|10893221|Free Trial VAS - Mobile DataMore 4GB (12 mths)|MOB|VAS|ContDataMore|0|null|19900101|20160101|||Regular
D|10893221|Free Trial VAS - Mobile DataMore 4GB (12 mths)|MOB|null|ContDataMore|0|null|19900101|20160101|||Regular
D|8848092|12 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA||null|19900101|21200101|||
D|8848092|12 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA|54.11|null|19900101|21200101|||
D|71237196|Youth Combo 3 - Enhanced Combo with 1GB|MOB|null|Not Applicable|0|null|20200131|21200401|||Youth
D|71237196|Youth Combo 3 - Enhanced Combo with 1GB|MOB|VAS|Not Applicable|0|null|20200131|21200401|||Youth
D|10893291|Mobile DataMore 6GB@$41.50/mth|MOB|null|ContDataMore|0|null|19900101|20170118|||SuperSim
D|10893291|Mobile DataMore 6GB@$41.50/mth|MOB|VAS|ContDataMore|41.5|null|19900101|20170118|||SuperSim
D|10893291|Mobile DataMore 6GB@$41.50/mth|MOB|null|ContDataMore||null|19900101|20170118|||SuperSim
D|71237236|Combo 6 - Enhanced Combo with 1GB|MOB|null|Not Applicable|0|null|20200131|21200401|||Regular
D|71237236|Combo 6 - Enhanced Combo with 1GB|MOB|VAS|Not Applicable|0|null|20200131|21200401|||Regular
D|11652661|Free 18 mths on 24 mths Desi Trio|TV|VAS|Disc TV||null|19900101|20220930|||
D|8848102|12 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848102|12 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|10893281|Mobile DataMore 5GB@$35/mth(24 mths term)_Delete|null|null|ContDataMore|0|null|19900101|20220729|||
D|10893281|Mobile DataMore 5GB@$35/mth(24 mths term)_Delete|null|VAS|ContDataMore|35|null|19900101|20220729|||
D|10893281|Mobile DataMore 5GB@$35/mth(24 mths term)_Delete|null|null|ContDataMore||null|19900101|20220729|||
D|11652671|Free 18 mths on 24 mths Desi Variety|TV|VAS|Disc TV||null|19900101|20190901|||
D|8848112|12 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848112|12 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|10893271|Mobile DataMore 5GB@$35/mth|MOB|null|ContDataMore|0|null|19900101|20180321|||SuperSim
D|10893271|Mobile DataMore 5GB@$35/mth|MOB|VAS|ContDataMore|35|null|19900101|20180321|||SuperSim
D|10893271|Mobile DataMore 5GB@$35/mth|MOB|null|ContDataMore||null|19900101|20180321|||SuperSim
D|11652681|Free 18 mths on 24 mths Family Fun|TV|VAS|Disc TV||null|19900101|20220930|||
D|8848122|24 mths Jingxuan Trio|TV|PPLAN|ADD_UEFA||null|19900101|21200101|||
D|8848122|24 mths Jingxuan Trio|TV|PPLAN|ADD_UEFA|54.11|null|19900101|21200101|||
D|10893261|Mobile DataMore 4GB@$32/mth (18 mths term)_TBD|null|null|ContDataMore|0|null|19900101|20220930|||
D|10893261|Mobile DataMore 4GB@$32/mth (18 mths term)_TBD|null|VAS|ContDataMore|32|null|19900101|20220930|||
D|10893261|Mobile DataMore 4GB@$32/mth (18 mths term)_TBD|null|null|ContDataMore||null|19900101|20220930|||
D|11652691|Free 18 mths on 24 mths Family Lifestyle|TV|VAS|Disc TV||null|19900101|20220930|||
D|11652621|Free 18 mths on 24 mths Chinese Entertainment|TV|VAS|Disc TV||null|19900101|20191031|||
D|10893171|Free Trial VAS - Mobile DataMore 3GB (12 mths)|MOB|VAS|ContDataMore|0|null|19900101|20160101|||Regular
D|10893171|Free Trial VAS - Mobile DataMore 3GB (12 mths)|MOB|null|ContDataMore|0|null|19900101|20160101|||Regular
D|9000662|PPS Downgrade Penalty|null|null|PPS PENALTY||null|19900101|null|||
D|8848132|24 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20221101|||
D|8848132|24 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable|46.64|null|19900101|20221101|||
D|11652631|Free 18 mths on 24 mths Cricket Starter|TV|VAS|Disc TV||null|19900101|20220930|||
D|10893161|Mobile DataMore 2GB@$7/mth 12_term_TBD|null|null|ContDataMore|0|null|19900101|20220930|||
D|10893161|Mobile DataMore 2GB@$7/mth 12_term_TBD|null|VAS|ContDataMore|7|null|19900101|20220930|||
D|10893161|Mobile DataMore 2GB@$7/mth 12_term_TBD|null|null|ContDataMore||null|19900101|20220930|||
D|8848142|24 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848142|24 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|11652641|Free 18 mths on 24 mths Desi Cricket Trio|TV|VAS|Disc TV||null|19900101|20191031|||
D|17494072|(OBSOLETE) Discount on Bundle - STAFF (Duration:Infinite,Percent:0%) (Cornerstone)|GLP|VAS|StaffDisc||null|19900101|20170831|MioHome|PSTN|
D|10893151|Mobile DataMore 2GB@$16/mth(18 mths term)_TBD|null|null|ContDataMore|0|null|19900101|20220930|||
D|10893151|Mobile DataMore 2GB@$16/mth(18 mths term)_TBD|null|VAS|ContDataMore|16|null|19900101|20220930|||
D|10893151|Mobile DataMore 2GB@$16/mth(18 mths term)_TBD|null|null|ContDataMore||null|19900101|20220930|||
D|8848152|3 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA||null|19900101|21200101|||
D|8848152|3 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA|54.11|null|19900101|21200101|||
D|4247255|FibreEverywhere Installation Charge (Multi-storey/Landed) - Additional Level|FBB|null|Not Applicable|45.87|null|20231201|null|FHB|PSTN|
D|11652651|Free 18 mths on 24 mths Desi Starter|TV|VAS|Disc TV||null|19900101|20220930|||
D|10893141|Mobile DataMore 2GB@$15/mth|MOB|null|ContDataMore|0|null|19900101|20170118|||SuperSim
D|10893141|Mobile DataMore 2GB@$15/mth|MOB|VAS|ContDataMore|15|null|19900101|20170118|||SuperSim
D|10893141|Mobile DataMore 2GB@$15/mth|MOB|null|ContDataMore||null|19900101|20170118|||SuperSim
D|8848162|3 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848162|3 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|10893211|Mobile DataMore 3GB@$24/mth(18 mths term)_TBD|null|null|ContDataMore|0|null|19900101|20220930|||
D|10893211|Mobile DataMore 3GB@$24/mth(18 mths term)_TBD|null|VAS|ContDataMore|24|null|19900101|20220930|||
D|10893211|Mobile DataMore 3GB@$24/mth(18 mths term)_TBD|null|null|ContDataMore||null|19900101|20220930|||
D|11652581|Free 12 mths on Movies+ (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|8848172|3 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848172|3 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|10893201|Mobile DataMore 3GB@$15/mth|MOB|null|ContDataMore|0|null|19900101|20160101|||SuperSim
D|10893201|Mobile DataMore 3GB@$15/mth|MOB|VAS|ContDataMore|15|null|19900101|20160101|||SuperSim
D|10893201|Mobile DataMore 3GB@$15/mth|MOB|null|ContDataMore||null|19900101|20160101|||SuperSim
D|11652591|Free 12 mths on Uthayam (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|8848182|6 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA||null|19900101|21200101|||
D|8848182|6 mths Jingxuan Trio|TV|PPLAN|WAIVE_UEFA|54.11|null|19900101|21200101|||
D|10893191|Mobile DataMore 3GB@$15/mth(24 mths term) (3G)|null|null|ContDataMore|0|null|19900101|20220729|||
D|10893191|Mobile DataMore 3GB@$15/mth(24 mths term) (3G)|null|VAS|ContDataMore|15|null|19900101|20220729|||
D|11652601|Free 18 mths on 24 mths Action Trio|TV|VAS|Disc TV||null|19900101|20220930|||
D|8848192|6 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848192|6 mths Jingxuan Trio (Entertainment)|TV|PPLAN|Not Applicable|46.64|null|19900101|20220930|||
D|13317892|Music Premium (Saavn)|MOB|null|Music Premium|0|null|19900101|null|||Regular
D|10893181|Free Trial VAS (CIS only) - Mobile DataMore 3GB (24 mths)|MOB|VAS|Not Applicable|0|null|19900101|20170118|||Regular
D|10893181|Free Trial VAS (CIS only) - Mobile DataMore 3GB (24 mths)|MOB|null|Not Applicable|0|null|19900101|20170118|||Regular
D|11652611|Free 18 mths on Annyeong Starter|TV|VAS|Disc TV||null|19900101|20220930|||
D|8848202|6 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20191031|||
D|8848202|6 mths Jingxuan Trio (Knowledge)|TV|PPLAN|Not Applicable|46.64|null|19900101|20191031|||
D|13317882|ZoneAlarm Mobile Security Subscription Discount - 30.9963%|MOB|VAS|Discount Offers||null|19900101|20230315|||Regular
D|13317902|Music Premium (Tidal)|MOB|null|Music Premium|0|null|19900101|null|||Regular
D|8847902|12 mths Inspirasi Variety Plus|TV|PPLAN|WAIVE_UEFA||null|19900101|21200101|||
D|8847902|12 mths Inspirasi Variety Plus|TV|PPLAN|WAIVE_UEFA|NaN|null|19900101|21200101|||
D|11652551|Free 12 mths on Family Fun (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|13970921|Delivery Charge Immediate  ( Normal )|FV|null|Not Applicable|155|null|19000101|null|FHB|PSTN|
D|10893081|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term) (3G)|null|null|ContDataMore|0|null|19900101|20220729|||
D|10893081|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term) (3G)|null|VAS|ContDataMore|20|null|19900101|20220729|||
D|10893081|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term) (3G)|null|null|ContDataMore||null|19900101|20220729|||
D|13317912|Premium News (SPH Magazine)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|8847892|6 mths Inspirasi Trio (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20191031|||
D|8847892|6 mths Inspirasi Trio (Knowledge)|TV|PPLAN|Not Applicable|46.64|null|19900101|20191031|||
D|11652541|Free 12 mths on Desi Starter (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|10893091|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term)|MOB|null|ContDataMore|0|null|19900101|20160101|||Regular
D|10893091|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term)|MOB|VAS|ContDataMore|20|null|19900101|20160101|||Regular
D|10893091|(OBSOLETE) Mobile DataMore 2GB@$20/mth(24 mths term)|MOB|null|ContDataMore||null|19900101|20160101|||Regular
D|13317922|Premium News (Economist)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|8847922|Inspirasi Variety Plus (No CT)|TV|PPLAN|Not Applicable|NaN|null|19900101|21200101|||
D|12518831|Talktime Add-on Subscription Discount (For Sim Only Starter Pack) - 50% (12 mths)|MOB|VAS|Discount Offers||null|19900101|20220930|||Regular
D|11652571|Free 12 mths on Inbam (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|10893061|Mobile DataMore 1GB@$5/mth(24 mths term) (3G)|null|null|ContDataMore|0|null|19900101|20220729|||
D|10893061|Mobile DataMore 1GB@$5/mth(24 mths term) (3G)|null|VAS|ContDataMore|5|null|19900101|20220729|||
D|10893061|Mobile DataMore 1GB@$5/mth(24 mths term) (3G)|null|null|ContDataMore||null|19900101|20220729|||
D|13317932|Premium News (Financial Times)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|8847912|24 mths Inspirasi Variety Plus|TV|PPLAN|ADD_UEFA||null|19900101|21200101|||
D|8847912|24 mths Inspirasi Variety Plus|TV|PPLAN|ADD_UEFA|NaN|null|19900101|21200101|||
D|11652561|Free 12 mths on Family Lifestyle (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|13970911|Delivery Charge Immediate ( Express )|MOB|null|Not Applicable|3030.3|null|19000101|null|||SuperSim
D|10893071|Mobile DataMore 1GB@$8/mth(18 mths term)_TBD|null|null|ContDataMore|0|null|19900101|20220930|||
D|10893071|Mobile DataMore 1GB@$8/mth(18 mths term)_TBD|null|VAS|ContDataMore|8|null|19900101|20220930|||
D|10893071|Mobile DataMore 1GB@$8/mth(18 mths term)_TBD|null|null|ContDataMore||null|19900101|20220930|||
D|8847942|12 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8847942|12 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|4247245|FibreEverywhere Installation Charge (Multi-storey/Landed) - Additional Room|FBB|null|Not Applicable|45.87|null|20231201|null|FHB|PSTN|
D|13317942|Premium News (Lianhe Zhaobao)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|17493992|Optical Network Router Charge for 10Gbps Plan|FBB|null|ONTCharge|467.29|null|20170831|20191031|FHB|PSTN|
D|10893121|Mobile DataMore 2GB@$10/mth(24 mths term) (3G)|null|null|ContDataMore|0|null|19900101|20220729|||
D|10893121|Mobile DataMore 2GB@$10/mth(24 mths term) (3G)|null|VAS|ContDataMore|10|null|19900101|20220729|||
D|11652511|Free 12 mths on 24 mths Nihon Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|8847932|12 mths Inspirasi Variety|TV|PPLAN|Not Applicable||null|19900101|20190901|||
D|8847932|12 mths Inspirasi Variety|TV|PPLAN|Not Applicable|63.46|null|19900101|20190901|||
D|2814896|5G NOW Local Data 10GB @$14.02/mth (No contract)|MOB|null|5GData|0|null|20200901|21200101|||Regular
D|2814896|5G NOW Local Data 10GB @$14.02/mth (No contract)|MOB|VAS|5GData|14.02|null|20200901|21200101|||Regular
D|4247235|FibreEverywhere Installation Charge (Multi-storey/Landed)|FBB|null|Not Applicable|458.72|null|20231201|null|FHB|PSTN|
D|13317952|Premium News (Mediacorp)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|10893131|Mobile DataMore 2GB@$10/mth|MOB|null|ContDataMore|0|null|19900101|20160101|||SuperSim
D|10893131|Mobile DataMore 2GB@$10/mth|MOB|VAS|ContDataMore|10|null|19900101|20160101|||SuperSim
D|10893131|Mobile DataMore 2GB@$10/mth|MOB|null|ContDataMore||null|19900101|20160101|||SuperSim
D|11652501|Free 12 mths on 24 mths Kondattam Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|8847962|24 mths Inspirasi Variety|TV|PPLAN|VARIETY||null|19900101|20190901|||
D|8847962|24 mths Inspirasi Variety|TV|PPLAN|VARIETY|63.46|null|19900101|20190901|||
D|13317962|Premium News (New York Times)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|10893101|Free Trial VAS - Mobile DataMore 2GB (12 mths)|MOB|VAS|ContDataMore|0|null|19900101|20160101|||Regular
D|10893101|Free Trial VAS - Mobile DataMore 2GB (12 mths)|MOB|null|ContDataMore|0|null|19900101|20160101|||Regular
D|4247225|FibreEverywhere Installation Charge (High Rise Single-storey) - Additional Room|FBB|null|Not Applicable|45.87|null|20231201|null|FHB|PSTN|
D|11652531|Free 12 mths on Chinese Movies+ (No CT)|TV|VAS|Disc TV||null|19900101|21200101|||
D|8847952|12 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20191031|||
D|8847952|12 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable|55.98|null|19900101|20191031|||
D|13317972|Premium News (Straits Times)|MOB|null|News Premium|0|null|19900101|null|||Regular
D|10893111|Free Trial VAS (CIS only) - Mobile DataMore 2GB (24 mths)|MOB|VAS|Not Applicable|0|null|19900101|20220729|||Regular
D|10893111|Free Trial VAS (CIS only) - Mobile DataMore 2GB (24 mths)|MOB|null|Not Applicable|0|null|19900101|20220729|||Regular
D|11652521|Free 12 mths on Additional STB (DVR/Non-DVR)_TBD|null|VAS|Not Applicable||null|19900101|20191031|||
D|11652471|Free 12 mths on 24 mths Kabayan Starter|TV|VAS|Disc TV||null|19900101|20210227|||
D|10893001|Free 9GB Mobile Local Data Usage (6 mths) - Stackable|MOB|null|FreeMobileData|0|null|19900101|20170118|||SuperSim
D|10893001|Free 9GB Mobile Local Data Usage (6 mths) - Stackable|MOB|VAS|FreeMobileData|0|null|19900101|20170118|||SuperSim
D|13317982|ZoneAlarm Mobile Security (3 mths term)|MOB|VAS|ZoneAlarm|2.71|null|19900101|20230315|||Regular
D|13317982|ZoneAlarm Mobile Security (3 mths term)|MOB|null|ZoneAlarm||null|19900101|20230315|||Regular
D|4247205|FibreEverywhere Equipment Charge (Loss/Replace)|FBB|null|Not Applicable|137.61|null|20231201|null|FHB|PSTN|
D|8847982|24 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8847982|24 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|11652461|Free 12 mths on 24 mths Jingxuan Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|10893011|Free 9GB Mobile Local Data Usage (9 mths) - Stackable|MOB|null|FreeMobileData|0|null|19900101|20170118|||SuperSim
D|10893011|Free 9GB Mobile Local Data Usage (9 mths) - Stackable|MOB|VAS|FreeMobileData|0|null|19900101|20170118|||SuperSim
D|13317992|ZoneAlarm Mobile Security (24 mths term)|MOB|VAS|ZoneAlarm|2.71|null|19900101|20230315|||Regular
D|13317992|ZoneAlarm Mobile Security (24 mths term)|MOB|null|ZoneAlarm||null|19900101|20230315|||Regular
D|8847972|24 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8847972|24 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|11652491|Free 12 mths on 24 mths Kapuso Starter|TV|VAS|Disc TV||null|19900101|20191031|||
D|10892981|Free 9GB Mobile Local Data Usage (24 mths) - Stackable|MOB|null|FreeMobileData|0|null|19900101|21200101|||SuperSim
D|10892981|Free 9GB Mobile Local Data Usage (24 mths) - Stackable|MOB|VAS|FreeMobileData|0|null|19900101|21200101|||SuperSim
D|13318002|Free Trial VAS - ZoneAlarm Mobile Security (1 mth)|MOB|VAS|Free Trial VAS|0|null|19900101|20230315|||Regular
D|8848002|3 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848002|3 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|11652481|Free 12 mths on 24 mths Kapamilya Starter|TV|VAS|Disc TV||null|19900101|20191031|||
D|10892991|Free 9GB Mobile Local Data Usage (3 mths) - Stackable|MOB|null|FreeMobileData|0|null|19900101|21200101|||SuperSim
D|10892991|Free 9GB Mobile Local Data Usage (3 mths) - Stackable|MOB|VAS|FreeMobileData|0|null|19900101|21200101|||SuperSim
D|13318012|(SUNSET) DataRoam 100MB Daily (Kuwait - Zain KW)|MOB|VAS|BRDRLM_KUWAIT_DAY_DURATION|10|null|20160826|20220930|||Regular
D|8847992|3 mths Inspirasi Variety|TV|PPLAN|Not Applicable||null|19900101|20190901|||
D|8847992|3 mths Inspirasi Variety|TV|PPLAN|Not Applicable|63.46|null|19900101|20190901|||
D|26682334|Discount on Xiaomi and IglooHome (10% off)|FBB|null|DiscPromo||null|20190201|20990101|FHB|PSTN|
D|10893041|Mobile DataMore 1GB@$5/mth|MOB|null|ContDataMore|0|null|19900101|20160101|||SuperSim
D|10893041|Mobile DataMore 1GB@$5/mth|MOB|VAS|ContDataMore|5|null|19900101|20160101|||SuperSim
D|10893041|Mobile DataMore 1GB@$5/mth|MOB|null|ContDataMore||null|19900101|20160101|||SuperSim
D|11652431|Free 12 mths on 24 mths Inspirasi Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|8848022|6 mths Inspirasi Variety|TV|PPLAN|Not Applicable||null|19900101|20190901|||
D|8848022|6 mths Inspirasi Variety|TV|PPLAN|Not Applicable|63.46|null|19900101|20190901|||
D|13318022|DataRoam Unlimited Daily (Kuwait)|MOB|VAS|BRDRUL_AB_DAY_DURATION|29|null|20160826|null|||Regular
D|10893051|Mobile DataMore 1GB@$5/mth(24 mths term)|MOB|null|ContDataMore|0|null|19900101|20170118|||SuperSim
D|10893051|Mobile DataMore 1GB@$5/mth(24 mths term)|MOB|VAS|ContDataMore|5|null|19900101|20170118|||SuperSim
D|10893051|Mobile DataMore 1GB@$5/mth(24 mths term)|MOB|null|ContDataMore||null|19900101|20170118|||SuperSim
D|11652421|Free 12 mths on 24 mths Family Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|17494182|(NEW) (SB) 500M Fibre Hm (Fibre 500M/Tel) - [$26.07] (excl GST)|GLP|PPLAN|FHB TEL|26.07|null|19900101|null|FHB|PSTN|
D|8848012|3 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848012|3 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|17494192|(NEW) (SB) 500M Fibre Hm (Fibre 500M/HDL) - [$26.07] (excl GST)|GLP|PPLAN|FHB HDL|26.07|null|19900101|null|FHB|Fibre|
D|17893391|NumberShare (300MB Local Data) (0 mth term)|MOB|VAS|RioEsim|6.45|null|20170201|20500101|||Regular
D|17893391|NumberShare (300MB Local Data) (0 mth term)|MOB|null|RioEsim|0|null|20170201|20500101|||Regular
D|10893021|Free Trial VAS - Mobile DataMore 1GB (12 mths)|MOB|VAS|ContDataMore|0|null|19900101|20160101|||Regular
D|10893021|Free Trial VAS - Mobile DataMore 1GB (12 mths)|MOB|null|ContDataMore|0|null|19900101|20160101|||Regular
D|11652451|Free 12 mths on 24 mths Jingxuan Mini|TV|VAS|Disc TV||null|19900101|21200101|||
D|8848042|6 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848042|6 mths Inspirasi Variety (Knowledge)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|10893031|Free Trial VAS (CIS only) - Mobile DataMore 1GB (24 mths)|MOB|VAS|Not Applicable|0|null|19900101|20220729|||Regular
D|10893031|Free Trial VAS (CIS only) - Mobile DataMore 1GB (24 mths)|MOB|null|Not Applicable|0|null|19900101|20220729|||Regular
D|11652441|Free 12 mths on 24 mths Inspirasi Starter|TV|VAS|Disc TV||null|19900101|21200101|||
D|4247215|FibreEverywhere Installation Charge (High Rise Single-storey)|FBB|null|Not Applicable|275.23|null|20231201|null|FHB|PSTN|
D|8848032|6 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable||null|19900101|20220930|||
D|8848032|6 mths Inspirasi Variety (Entertainment)|TV|PPLAN|Not Applicable|55.98|null|19900101|20220930|||
D|14490681|(SUNSET) (OBSOLETE) ReadyRoam 1GB 7 Days (Brunei)|MOB|null|30DRRSD_BRUNEI|0|null|19900101|20200830|||Regular
D|14490681|(SUNSET) (OBSOLETE) ReadyRoam 1GB 7 Days (Brunei)|MOB|null|30DRRSD_BRUNEI|5|null|19900101|20200830|||Regular
